"","sd","sd_lfc","p_val","log_fc","X1","X2","X3","X4"
"Fem1b",0.116602883240788,0.282073894333197,3.19584092522973e-08,0.680569049678923,-7.90323785465016,-8.58380690432909,-8.34589172454023,-8.26480763218574
"Rab28",0.0990683581128439,0.263024400312243,3.36426779767862e-08,0.577377600274584,-8.52711713740257,-8.47639113057748,-8.75017636954697,-9.05376873085206
"Pdxdc1",0.107358927229536,0.322859535747456,3.51327460457185e-08,0.624918532889776,-8.36893572062463,-8.29361681323885,-8.20050642736636,-8.91853534612863
"Fbxw10",0.144324566332098,0.440955861165826,3.60192808912529e-08,0.839488114925281,-9.25751477889604,-9.29607928004879,-8.64235463847609,-8.41802666397076
"Otud3",0.138351702191009,0.338981636352007,3.73070054848768e-08,0.803932828464674,-8.84609012444239,-8.76305375656609,-8.53723142948151,-9.34116425794619
"Ppp1r42",0.248543182525275,0.919154947944382,3.84829448307755e-08,1.44294078863186,-10.3151733219896,-10.4315271554447,-8.70362907430716,-8.87223253335774
"Gm7568",0.307158004077246,0.865165380322019,4.46366450468361e-08,1.77558551935415,-10.320639102221,-10.72379181703,-8.94820629767586,-9.1708273624262
"Spata25",0.156050873640026,0.573511229426509,4.84275206602547e-08,0.899939688814147,-9.68606821333599,-9.5557134340189,-8.51503203368021,-8.78612852452184
"Larp1",0.155461802336569,0.366208597303214,4.93330949424831e-08,0.896056808572895,-8.71415226023843,-9.19073090826563,-8.75396706742421,-8.29467409969273
"Fam217a",0.0998887357039854,0.4442678022554,5.81589949533168e-08,0.572963010795623,-7.75019485886179,-8.32315786965741,-8.78750747915776,-8.02326985714123
"Mak",0.219540780936404,0.667880703898164,6.30843763893552e-08,1.25626079246813,-10.1264006267177,-10.1583472888549,-9.13106456044314,-8.87013983424957
"Btbd10",0.251626743048278,0.635233793305436,6.44978177533062e-08,1.43891645080875,-9.98078603358439,-9.77266805830422,-8.54186958277564,-9.39502182282099
"Txndc8",0.154948768723606,0.360599586532147,7.63300382899956e-08,0.881621580335223,-8.94110650023992,-9.35519393795243,-8.95965553476434,-8.47357235761721
"Wdr31",0.182575447350838,0.594591449107767,8.5680115002873e-08,1.03520220128801,-9.61404152324355,-9.9483414859447,-9.14667950844306,-8.57883932195554
"Map2k2",0.120063463275356,0.332761352479725,8.93041200988876e-08,0.679906791759187,-8.56992792650911,-8.47744217176824,-9.01828338922756,-9.15734896352742
"Ckmt2",0.296234861553367,0.707935243844286,9.83929444586806e-08,1.67261518442951,-10.7528588404659,-10.310856895821,-10.0106616727953,-9.08024365603643
"Efcab6",0.132812475251859,0.394675522090608,9.95434787931515e-08,0.749626408369149,-9.08223018453243,-9.11423757210217,-8.52469257467395,-8.33260377616328
"Banf2",0.261887101451071,0.712480763261848,1.01218851966678e-07,1.47740318790036,-10.557066830414,-10.3984569890943,-9.07966364251365,-9.48613260835804
"Rab3ip",0.137032712107012,0.395604586763147,1.16771992075826e-07,0.76967393942822,-9.11386243238203,-9.20252747761972,-9.06514965026073,-8.34418849295381
"Coil",0.102966322177719,0.264503267931306,1.20742801090756e-07,0.577737194394702,-8.53160828882834,-8.40993901028516,-8.82329188323489,-8.98767620467986
"Stard10",0.0731304994836055,0.16901099500437,1.23002440233222e-07,0.410095689924287,-6.52697077334224,-6.68297190424574,-6.93706646326652,-6.71440916176535
"Rgs22",0.0848312943740643,0.22944578878272,1.23308578015013e-07,0.475674014938887,-8.06852491635022,-7.98810387518368,-7.58659150405051,-8.0622655189894
"D1Pas1",0.155597421043621,0.383802870220845,1.23635112814213e-07,0.872409250403969,-9.1859626464195,-8.88010634563896,-9.01456491514813,-9.75251559604293
"Plcz1",0.077509899806507,0.180572752023123,1.28133279986287e-07,0.43410544654169,-8.14347266086946,-8.3086271816662,-8.29423385676897,-8.57757810741115
"Wdr64",0.0815293431030275,0.225562890798527,1.34445328203725e-07,0.455936902678225,-8.5341091162057,-8.20400936486097,-8.03617952506255,-8.07817221352747
"Tcp10a",0.117642969162641,0.623040680912373,1.38204883537441e-07,0.657331889877122,-8.5681264039676,-8.59896084223313,-9.88646618957279,-9.22545829384472
"Rps20",0.103484745839189,0.306614524803335,1.45763871639559e-07,0.577264564325623,-7.82890781609919,-8.40617238042482,-8.53228706813731,-8.22430337715583
"Uck2",0.20673863330729,0.525260081749219,1.46321947891437e-07,1.15310388028828,-10.089423449279,-9.99111067045903,-9.55455577409438,-8.93631956899068
"Ip6k1",0.216130424559285,0.6158545272146,1.54050323164512e-07,1.20355029204132,-9.64292142487698,-9.62142378871989,-8.43937113283566,-8.73246665816117
"Dcaf6",0.202244558643979,0.575756340061914,1.54357837178765e-07,1.12615475846741,-8.4680858758297,-9.59424063429711,-9.5535414183462,-8.7174990234432
"Rfc2",0.155023502792573,0.405077555334555,1.58834689401033e-07,0.862441817817517,-9.45809858605112,-9.29761459012657,-8.80837340037293,-8.59565676823361
"Cul3",0.0885438735872584,0.219693878457275,1.60012362027118e-07,0.492481779249104,-8.10765864586432,-7.97342234989959,-8.04013743957601,-8.4659041291487
"Ttll8",0.19876376658662,0.627659820957396,1.68998620431182e-07,1.10362944404045,-10.1599706130502,-10.3631633875949,-9.35274535944915,-9.05634116900979
"Otud7b",0.154557003834828,0.351878283718053,1.88130211409288e-07,0.855271636714846,-9.23586155748621,-9.13357708883363,-8.73519430406626,-9.59046594078111
"Fam227a",0.208968580594698,0.558366545400154,2.12373831853796e-07,1.15192016212073,-10.3454049191289,-10.1119140611275,-9.3754418814853,-9.19348475700815
"Arih1",0.170054830928947,0.45785344311925,2.25372244866406e-07,0.935632624788955,-9.57432871173533,-9.13476940851247,-8.61174517207944,-8.63869608694637
"Crip2",0.119003388191961,0.272365869660712,2.26153603843926e-07,0.654677703994839,-8.58416704027699,-8.45609312732568,-8.19961686179686,-8.8542945657917
"Stt3b",0.118054634298039,0.308074073902201,2.36598451497372e-07,0.648518032523189,-8.87714640511302,-8.88604540572447,-8.63958409978135,-8.22862837258983
"Clk4",0.191417218830024,0.668711826067209,3.1887789608831e-07,1.04139570473013,-10.209393232823,-10.3525974729236,-9.0890778767452,-9.16799752809289
"Sec23a",0.167773446623913,0.467939000888471,3.35220019742621e-07,0.911268071409614,-8.76790313205405,-9.67917120346367,-9.54538004400733,-8.85103935525234
"Camk4",0.140248461585512,0.359148339388431,3.7901136229479e-07,0.758686929393253,-8.49319460160887,-9.24662962869554,-8.654170808925,-8.48794269930229
"Gm20714",0.143640235499968,0.375803212352821,3.86349181979995e-07,0.776541596237651,-9.76261879911586,-9.68895401787733,-9.20549879583531,-8.98607720287821
"D7Ertd443e",0.188992514624016,0.540935575941865,4.09617068264367e-07,1.01974064891703,-9.00838426174388,-9.8236854031038,-9.83991818376397,-8.80394475418677
"Gm15491",0.191376778775868,0.461784486052861,4.11908652520054e-07,1.0324136470276,-9.3894984894333,-9.84022695865905,-9.7181140579304,-8.80781331163145
"Ankrd36",0.116649409796992,0.313869772298402,4.6578697965316e-07,0.626704713568081,-8.7888530248671,-8.85801336444894,-8.64947105462106,-8.16214831129902
"Gtf2f1",0.120901668759956,0.386750109947065,5.06347822337716e-07,0.647728117558842,-8.72777922246211,-8.5873434559238,-7.92775545565793,-8.08005110490327
"Lmntd2",0.25328578503053,0.716110083351333,6.15604370146627e-07,1.34800124258999,-10.3425407105659,-9.9031496040409,-10.6360822387089,-8.99453946797588
"Fndc8",0.182963688652503,0.486260887112383,6.66602369303604e-07,0.971091369278078,-9.39747953289279,-9.82162803450088,-8.79639732258478,-8.8505366652228
"Gm16835",0.138211235956297,0.315345301839551,8.10116701721597e-07,0.728635663105942,-8.94086125167327,-8.78447666567516,-9.15295773739686,-9.5131123287811
"Grina",0.224956482352527,0.510261481015216,9.29507931957119e-07,1.18026036890272,-10.1468105949169,-9.65671342586253,-9.26769572784444,-8.96655022601416
"Vps4a",0.216961859929141,0.561279163778997,9.7131792076155e-07,1.136554865559,-10.1600593127604,-10.1873770240639,-9.50109541307153,-9.02350444720144
"Tmsb10",0.190396593526187,0.463021195020061,9.82219091394398e-07,0.997000390613852,-8.69262315911228,-9.45037623311011,-9.2330686307483,-8.45337584249625
"Tmsb15a",0.215588290869704,0.47677847647049,1.05542469430731e-06,1.12605013268618,-9.81236195817329,-10.1592684808946,-9.5185251411641,-9.03321834820846
"Suds3",0.198341172778912,0.498616898165422,1.07767652535173e-06,1.03519960572147,-9.9273972329632,-9.77802010318701,-9.133129819163,-8.89219762724173
"Tsga10ip",0.204309179990884,0.586517320615326,1.08959501021744e-06,1.06593205131602,-9.94895805720326,-10.1845453911916,-9.36641123991161,-8.88302600588724
"Rpf2",0.331735877764104,0.867130531935921,1.18866169573906e-06,1.72539215308519,-11.1841192161128,-11.3089753985123,-10.2554970114074,-9.45872706302762
"Aatf",0.261250359446815,0.673419037505807,1.19210394755598e-06,1.3586493844824,-10.5734478283227,-10.6981198935488,-10.0684915670645,-9.2147984438403
"Rabepk",0.113657072840311,0.317434535740642,1.26406571343551e-06,0.589841643997461,-7.96121981964285,-8.55106146364031,-8.67897479880259,-8.28666200585211
"Clpx",0.100167497583293,0.23621708978636,1.42906071909366e-06,0.517542206356644,-8.36083384031003,-8.32586322825405,-8.49974072061245,-8.84340543461069
"Wdfy1",0.246130839639314,0.568302342426266,1.50802142506734e-06,1.26922346935664,-9.96996110091325,-9.49089838709249,-8.94401628189799,-8.70073763155662
"Isca1",0.150594607117821,0.403942179422174,1.52906816541787e-06,0.776180465337346,-9.17217674208836,-9.40697945886203,-9.98891424406338,-9.9483572074257
"Pdcd5",0.233573137035381,0.543045203720627,1.5820257703858e-06,1.20236922778101,-10.14289884377,-9.60027704122533,-10.0224827476272,-8.94052961598897
"Nup62",0.328704275397164,0.692268251632705,1.63380459161644e-06,1.69009034851287,-9.6091673413975,-10.3816578486555,-9.65019443472433,-8.69156750014263
"Riiad1",0.140940202132804,0.315854751561179,1.66927482370127e-06,0.724099803138703,-8.64525723881822,-9.17403936039105,-8.59893476910626,-8.44993955725235
"BC089491",0.165376604352975,0.477492725890099,1.78413686224843e-06,0.847574120884081,-9.76088451507186,-9.80482364353784,-9.00452312720396,-8.91331039418778
"Cpxm1",0.40768075002161,1.09395149571832,1.78435792674847e-06,2.08940122345766,-11.3425205203804,-11.301018669342,-9.25311929692274,-9.64129239674351
"Mex3b",0.166129053995115,0.450087910177647,1.80093142398974e-06,0.851137205922409,-9.46614385863282,-9.78982746968945,-8.83418774052124,-8.93869026376704
"D930015E06Rik",0.105977215328323,0.393209296884806,1.87844574828233e-06,0.542116006244198,-8.78195254926543,-9.31609441605774,-9.74154202535219,-9.32406855550963
"Ahcyl2",0.102666328215083,0.405660373813473,1.88572021730948e-06,0.525104587676951,-8.35745470761588,-8.90025924158615,-9.3495090254668,-8.88255929529283
"Phactr1",0.0950199954351444,0.377088556329259,2.0618273421924e-06,0.484392183460855,-8.02072765954766,-8.50511984300851,-8.83398712720511,-8.10330578301729
"Cript",0.197421658368597,0.557025288522027,2.10748510243164e-06,1.0055954881199,-9.43090827679773,-9.62894062098173,-8.42531278867783,-8.80065085837969
"Tcp11x2",0.204514456273439,0.463742469155496,2.11433325780774e-06,1.04159793529523,-10.2123285755968,-9.92018403248283,-9.46696460915912,-9.1707306403016
"Comp",0.13553647433068,0.284892288525886,2.21667041921947e-06,0.689075990836869,-8.77100001744646,-8.69702810987846,-8.44728667329206,-9.13636266412893
"Asb1",0.270820199466583,0.563441161361783,2.42243587322832e-06,1.37229637679976,-9.71928363550717,-10.4054650951787,-9.83930111250325,-9.03316871837897
"Eva1c",0.0915918789559545,0.364213064410394,2.42303549224943e-06,0.464108788249382,-8.55553552817759,-8.59886201920087,-9.32078967645564,-9.01964431642697
"Aars2",0.177385297862607,0.42044234437725,2.87014589295254e-06,0.893098811806134,-9.07271013244266,-9.0533596844802,-9.94645849628633,-9.24298674963279
"Mcl1",0.234977520216399,0.520698138442425,2.95116397719397e-06,1.18181026152194,-10.2442294353691,-10.0679633310698,-9.76773557204758,-9.0624191738472
"Prss39",0.132873180927741,0.291124592506434,3.18638290819351e-06,0.666323900119988,-7.39957288399176,-7.51429354963052,-8.06589678411175,-7.68457202227774
"Irgc1",0.0848738875938997,0.235449612666615,3.27061664817663e-06,0.425194114121106,-7.94479756356751,-8.30164783058664,-8.32858158518981,-7.87645371646554
"Cd96",0.184868147247923,0.516163513113721,3.44663569151749e-06,0.924270166314722,-10.0452317567658,-10.1876451415707,-9.37071416261512,-9.12096159045108
"Pkm",0.0983129315742572,0.200725814595774,3.58985076864826e-06,0.490754789707937,-8.32564116453685,-8.30040814316513,-8.05606825036082,-8.54682304006876
"Jmjd6",0.189354098322697,0.403496508204706,3.65966727722267e-06,0.944506108836663,-9.07103735029655,-9.78437152873255,-9.30138245055621,-8.83986541989588
"Plcd4",0.130476178775082,0.400070979366962,3.9178522692751e-06,0.649099667789439,-9.16904486616294,-9.15444965112135,-9.47120890244218,-8.5199451983735
"Zmynd15",0.135563612063346,0.330939491487038,4.41505888115756e-06,0.671264474148188,-8.87423613798142,-8.97194047679378,-9.42613772642663,-9.54550061212961
"Frs3os",0.340041237483185,0.768918174876015,4.61660886719173e-06,1.68081178073432,-10.7549324987872,-10.3056811980498,-9.45710188510191,-9.07412071805289
"Mcu",0.164616779577004,0.547558586131639,4.63358240843093e-06,0.813577165011488,-9.84285096089377,-10.048323748976,-8.98838472831414,-9.02927379588228
"Tescl",0.0957133328877637,0.296880112663015,5.09732700848531e-06,0.471256584288408,-8.73554700309941,-8.72894736471783,-8.17893284231868,-8.26429041881101
"Vprbp",0.214779346677266,0.445163869464837,5.26485391683096e-06,1.05613374488263,-9.23823159471398,-9.94989882116088,-9.2224018685524,-8.89376507627825
"Ggn",0.149618668684767,0.313277711468873,5.71172400576359e-06,0.733328802669405,-8.87545737276517,-8.45225717971981,-8.14212857009577,-8.31326590968049
"Lrriq3",0.167475944435464,0.347109078685918,6.6913257268375e-06,0.81563043868727,-9.0437605351094,-9.33592401843925,-8.8037248364458,-8.52029357975198
"Gtpbp2",0.103183354151068,0.219749944657482,6.81959046699987e-06,0.502129597853468,-8.7978623091001,-8.59569144191918,-8.98193677092329,-9.09782103977265
"Kifc3",0.300656740550916,0.68599286256519,7.29651417286092e-06,1.45908673122145,-10.8426690558585,-10.4007033666,-9.58485070872716,-9.383582324637
"Adam1a",0.13418376738871,0.285121755107737,7.39722898535078e-06,0.650828878068936,-8.36476948702773,-9.01559836509666,-8.74449334043254,-8.50786155089483
"Gm7008",0.131909252679755,0.378058153818707,7.40791710507338e-06,0.639759067930154,-8.94628965417078,-9.11859467712137,-9.74564802447626,-9.58604872210094
"Minos1",0.0996277251028787,0.435075476568956,7.80391906296529e-06,0.482163726526713,-7.976904730238,-8.46703789089154,-8.88256049737257,-7.98487416436483
"Pfn3",0.203366927150471,0.471029469801669,7.90078527268534e-06,0.983726856306379,-10.2094995078834,-10.1495823657005,-9.58506327944617,-9.22577265157701
"Uba52",0.119461355756888,0.269981531207187,8.02674314215324e-06,0.577482861217218,-8.95349554936518,-8.82133659197875,-8.84007210065399,-9.39881945319597
"Hyls1",0.187488675301636,0.440716338292083,8.45390891823783e-06,0.904394651716544,-9.93041019228014,-9.98228448407353,-9.72226917945841,-9.0260155405636
"Nckap1l",0.181256608604535,0.389009708575096,8.6152986145116e-06,0.873649275253811,-9.80160762898015,-9.33595924746241,-9.47298320281246,-10.2096085227162
"Itsn2",0.41588443409975,0.913007133504238,9.42601515374619e-06,1.99707092632262,-11.4982042402452,-10.3954083695364,-9.64894707862932,-9.50113331392254
"Kif9",0.117619530491022,0.256879593780621,9.73848623475604e-06,0.564038860507409,-8.54032381065384,-8.59916860308773,-8.83502902747489,-9.10436267116125
"Ngly1",0.0975946484122235,0.232954187563837,1.17455734298666e-05,0.464331258250266,-7.86658571767004,-8.33091697592031,-8.33290625679202,-8.01996398363673
"Dyrk1b",0.130584245120125,0.284055411029859,1.17974473563542e-05,0.621171416133111,-9.26119783687373,-9.01458518530106,-9.55259567191952,-9.63575660143417
"Mkrn2",0.139833446373957,0.330050505909734,1.2284209084612e-05,0.664025919073495,-8.91592664087966,-8.9223039915428,-9.357392661189,-9.57995255995316
"Nol4l",0.130030342506004,0.261904375055345,1.23987773901213e-05,0.617229790128979,-8.5914179010286,-8.46886712515245,-8.30976622507612,-8.9269960152051
"Tnks",0.237162860557012,0.581156595143562,1.25246547613145e-05,1.12528302664625,-9.87248815014826,-10.1949925724067,-9.03746057389975,-9.06970954576047
"Arhgef2",0.117156733671426,0.266309531256126,1.38199006811668e-05,0.553543195913337,-9.05568602929244,-9.07073135187775,-8.81524026586305,-8.5021428333791
"Cfl2",0.23361003181025,0.452799539189984,1.47798666119137e-05,1.10057030416463,-9.22688791884947,-9.88594966577762,-9.25370314490128,-8.78537936161299
"Hdac11",0.197652778154817,0.393688108237355,1.51284515568229e-05,0.930231230983148,-9.69481306392761,-9.44943195635032,-8.76458183294446,-9.31543613224928
"Ubtd2",0.27069421010576,0.590160076845839,1.53613881574977e-05,1.27314889526578,-10.3966091314539,-10.09622808949,-9.41157477955447,-9.1234602361881
"BC049715",0.196312433048289,0.416327468270527,1.60989327149252e-05,0.921430451814876,-8.83618832742797,-9.75761877924284,-9.16193729425545,-8.91859870138683
"Etf1",0.195100685299987,0.4148994730425,1.80549357491344e-05,0.911158026290767,-9.30154606035579,-9.6181675434326,-8.8654984332122,-8.70700951714183
"Hsph1",0.422798928232529,0.846555199985295,2.24405201407762e-05,1.95558311065376,-11.2639805442492,-10.8394710971287,-10.6826972894862,-9.30839743359546
"Cptp",0.161669590009951,0.327876404851546,2.30306787680767e-05,0.746904363667737,-9.29624175860307,-9.04504473598941,-8.68752897421298,-9.43443333788072
"Oplah",0.140163483088531,0.301144440458191,2.82518866794312e-05,0.641579713858155,-9.20043944266591,-9.39387485429079,-8.84365687927316,-8.75229514043263
"Eno1",0.153951229839691,0.335682729202729,2.96782170812193e-05,0.703102905841954,-9.35073466174897,-9.1061830734386,-9.08892291416118,-9.80928597928055
"Cldnd2",0.221048916940475,0.549903272467746,3.25717502702716e-05,1.00522052405162,-10.3375568689255,-9.9558045170559,-9.15208305813222,-9.33233634487387
"Spata31d1d",0.354455772415565,0.675642959650236,3.29562106644588e-05,1.611012680086,-10.8449082984449,-10.3115899947013,-9.23389561835886,-10.3029835117642
"Zfp821",0.221137075500477,0.520155771691487,3.46283917767032e-05,1.00276718585494,-10.0418627993667,-9.62968110726236,-8.93396331342704,-9.03909561351174
"Syce3",0.351471297114707,0.655794930164103,3.60771955949524e-05,1.59073674108433,-10.7766066305339,-9.98941347917362,-9.80162765203185,-9.18586988944957
"Tnfaip2",0.306540840069415,0.62249836165962,3.79202481708418e-05,1.38415137432816,-10.5228770655665,-10.22911838518,-9.13872569123833,-9.60061520638043
"Eif4g1",0.117251359194676,0.224169310696516,3.85072898914096e-05,0.529053767795023,-8.49202533521521,-8.35403793930406,-7.96297156742019,-8.28293809221709
"Zbbx",0.107352510992135,0.221493480137199,4.31525778763486e-05,0.481789787004852,-7.94464964225052,-8.42643942925537,-8.2926643546831,-8.04436091096402
"Akna",0.218617459011915,0.612859797357592,4.48510790280743e-05,0.979338274066448,-10.2229066281027,-10.6740888190575,-9.77091857268874,-9.24356835403622
"Zdhhc4",0.146290852325338,0.384583065742224,4.49273012432805e-05,0.655284528719188,-8.50526096354618,-9.20099579542452,-9.18067213911298,-8.54571126670533
"Arl13a",0.126909108844456,0.275979892292183,4.50799970725946e-05,0.568375438957396,-9.029126601866,-8.97136526678195,-8.97098388917196,-9.53974070573935
"Eya4",0.11177519369482,0.240889164966731,5.05074886634205e-05,0.497876882239597,-8.87548002899683,-8.7841334302557,-8.76892751497993,-9.2820103124953
"Riok3",0.108461871409425,0.409527487348859,5.58209554379907e-05,0.480785314985207,-8.54583483808336,-8.58818890710367,-9.41439505193284,-9.02662015306857
"Ccnk",0.112052282416012,0.224123779736264,5.80546315580577e-05,0.495752355867372,-8.65221584578718,-8.46232804378612,-8.6083036806018,-8.15646348991981
"Commd3",0.180660240956903,0.411289866821195,7.18027996500226e-05,0.790964094054203,-9.84674793640119,-9.82058387072247,-9.20246607003319,-9.05578384234699
"Ahctf1",0.206130775966373,0.475459272630441,7.23481948523563e-05,0.902138746387978,-9.92385187671084,-9.89815139776621,-9.16641798963612,-9.02171313032286
"Kcnmb4os1",0.0968850152293313,0.282334267236984,7.38146695313802e-05,0.423596592677189,-8.31652387132341,-8.85534245273771,-8.96007967763611,-8.7401204640006
"Gm16541",0.156487511229641,0.347812784244022,7.56472458061097e-05,0.68335002557791,-9.80132594476041,-9.84530758455313,-9.38726025832455,-9.1179759191825
"Tsga13",0.190734697951583,0.522523370857465,7.58616614060514e-05,0.832782747188615,-9.87788033385398,-10.0654476840139,-10.2155604871743,-9.04509758666537
"Pifo",0.18036949443316,0.419913327652526,8.22938066851187e-05,0.784312356072524,-9.66940409782396,-9.7902603476873,-9.20071978441703,-8.88509174175143
"Akirin1",0.26529164522616,0.475177994964943,8.43972649127167e-05,1.15211521810042,-9.58265673203578,-10.0245500205985,-8.87243480249811,-9.54078974961687
"Ndufb8",0.177826188286834,0.549758280951106,8.58363669489215e-05,0.771607472258411,-9.59679616951733,-9.90977986219105,-10.0587142709567,-8.82518869725892
"Gm11213",0.154601315403513,0.294805398685423,8.81999894466468e-05,0.669908584283819,-9.18132327301812,-9.03060897144113,-8.61294692796293,-9.28285551224675
"Col4a3bp",0.172722502110804,0.356277168587012,9.84709331515177e-05,0.744232418711386,-9.40369299436829,-8.97278843013346,-8.71114858042041,-9.45538099913179
"Fabp12",0.118300090844963,0.327912429996101,9.89899739325395e-05,0.509597751423843,-8.32727319694814,-8.83687094837199,-9.08206653300495,-8.56229019788698
"Psen1",0.237911853161302,0.445662845232254,9.97058258209726e-05,1.02446639684951,-10.0228463430271,-9.70667429017366,-9.32978598539496,-8.99837994617756
"Gm38132",0.16102988344775,0.351950213566396,0.000110417859159995,0.689761060745292,-8.92034581721943,-9.61010687796473,-9.63079262502863,-9.14314399655984
"AW554918",0.265351818012074,0.525617720816534,0.00011320972222606,1.13514286355358,-10.4640390696524,-9.98136146335212,-9.39424865311156,-10.5293915166651
"Ttll13",0.0982993137382939,0.217564091095459,0.000116773961437833,0.41983356885845,-7.81690358813809,-8.23673715699654,-8.26847829018314,-7.96623514850996
"Pde1a",0.174575814877003,0.393396877587453,0.000117494518365291,0.745368827780103,-8.86829349283865,-9.41460323095809,-9.4550692516314,-8.66923440317799
"Tex30",0.175874985316875,0.385983249635452,0.000119463621711002,0.750263505350118,-8.75506305484601,-9.45778658713681,-9.32740162645134,-8.70752308178669
"Gabarap",0.187255441723551,0.338614753734286,0.000135493621743699,0.793532111416031,-7.64723145599726,-7.84059956688694,-8.44076356741329,-7.93069704985202
"Hdgfrp2",0.224751322543757,0.627837877450147,0.000148880053309597,0.947661880405409,-9.96471250355717,-10.0696349633229,-8.85901170098882,-9.01705062315176
"Yme1l1",0.308770713843333,0.569507182789468,0.000158727722344487,1.29746006808438,-9.75238398694101,-10.03301095299,-8.73555088490564,-9.2732278433742
"Zfp706",0.183574775661804,0.418063376076572,0.000179182889958884,0.76633333061552,-8.96024319937316,-9.72657652998868,-9.73367303329447,-9.05851055387093
"Fank1",0.125346650105553,0.22275691650222,0.000200668118742975,0.520018934827891,-8.24916578913691,-8.03228786055451,-7.72914685430902,-7.87488998615739
"Ipo4",0.403145810499995,0.708993669708326,0.000200812023475105,1.67244326261762,-9.52467751997746,-10.5656732551461,-9.3314909312949,-8.89322999252849
"R3hdm1",0.185530060580473,0.580412609330123,0.000200909629530344,0.769647530535172,-8.76117593889098,-9.53082346942615,-10.0891747929582,-9.05805671637776
"Gm16726",0.131042548988494,0.25109901986203,0.000206031330945322,0.542857301618302,-9.06888084804487,-9.03841290850216,-9.29378209772197,-9.58127021012046
"Polb",0.106689962181369,0.236891602880672,0.000210608055897676,0.441436486169204,-8.53154469782421,-8.39586598776785,-8.29136813957369,-8.83730247393705
"Dgcr6",0.210240613716694,0.37852751714037,0.000227266577037533,0.866203446931236,-9.72846169488504,-9.0824521108385,-9.04374296146315,-8.86225824795381
"Ppp1r7",0.166142831765903,0.384141058764958,0.000233942531357556,0.6834089500146,-9.43536547970931,-9.42291238047567,-8.77617509835962,-8.75195652969471
"Chaf1a",0.237276935596353,0.659563594599632,0.000237403759083321,0.975206292303147,-10.1205294707031,-10.5255481438527,-9.29972527776741,-9.14532317839994
"Ctbp2",0.163595863686123,0.302083412710238,0.000257510010996054,0.669300169363433,-9.30090709855524,-9.64903195603052,-9.05256879533337,-8.97973178666709
"Mex3c",0.309689353762178,0.584645501808261,0.000264766700438734,1.26499790637054,-10.4009274716554,-10.3469845488672,-9.13592956528485,-9.90749267470163
"Gid4",0.159451758514538,0.300089718355608,0.000268592804700152,0.650786216831822,-8.88234192474331,-9.46923817170377,-8.92598225387261,-8.81845195487195
"Ccdc15",0.147754452581458,0.260017343574706,0.000276823209873545,0.602007707142274,-9.41854579478547,-9.53951006891242,-9.2947041691116,-8.93750236177015
"Tm9sf2",0.185571841042955,0.317424029323774,0.0002891161707268,0.754211367915369,-9.40222320024993,-9.05304212093826,-8.64801183233456,-9.1864642819559
"Ttc23",0.289343051432897,0.829241942016898,0.000306672498734173,1.1719790313525,-10.6876705561105,-11.5353181984711,-10.4904995421835,-9.51569152475795
"Ranbp9",0.199608831098139,0.401236316970238,0.00034560531977057,0.802912460142046,-9.49156111494081,-9.14946156622451,-8.59949058459254,-9.40240304473458
"Slc38a9",0.339434005068595,0.687503848143623,0.000354982667738035,1.363208184138,-10.9240933053986,-10.4567184716871,-9.53225946674768,-9.56088512126057
"BC030336",0.184872676617453,0.327847363840008,0.000355248751924719,0.742438456010616,-9.482416096157,-9.64608052058944,-9.93990636607737,-10.2248545521676
"Gps2",0.180965277163893,0.372208247850921,0.000357110985901077,0.726523418192876,-8.69801936607984,-9.40750055071994,-9.23821205294441,-8.68097713252706
"Stx8",0.183028227013108,0.342030093074508,0.000358517286616955,0.734635877124166,-8.72960631685811,-9.46424219398228,-9.4330292112586,-9.12103662193939
"Pcyt1a",0.1821517316973,0.321304523976166,0.00035861126698844,0.731106550354502,-9.36612371945605,-9.82228948792524,-9.64857603225836,-9.09118293757074
"Siah2",0.187252296046147,0.333882496388569,0.000375393474975727,0.749555878590055,-9.3222931711176,-9.67590465219436,-9.57455756649493,-8.9263487736043
"Cep295",0.229650744600039,0.721718921374969,0.000388448113816331,0.917415127109797,-10.3169735083738,-11.1001701878123,-9.88306068966784,-9.39955838126399
"Atoh8",0.238922382709986,0.395879097352687,0.000435639107760899,0.94794337330595,-10.1654269305133,-9.81893120576927,-9.61830960317389,-9.21748355720737
"Mrpl54",0.300254918201278,0.49919638094968,0.000436732282806052,1.19110563329102,-9.30549496499144,-10.1356439559337,-9.41665935727158,-8.94453832264264
"Carlr",0.206951337833973,0.52371806491557,0.00043960368573881,0.82064866557312,-10.1590858257596,-10.5735282038158,-9.81514500388088,-9.33843716018649
"Chrne",0.2621141025741,0.467593936410539,0.000529635618375934,1.02768472734555,-10.0177049083859,-9.8522902509815,-8.99002018104038,-9.36985917998124
"Camsap1",0.161596248738089,0.275191482477148,0.00056112867232061,0.631326337500189,-9.15175838615545,-9.30625228717762,-9.53251239282956,-9.78308472365564
"Nr6a1",0.204213052994185,0.333980866458257,0.000603340613841485,0.794234494514194,-9.43905481492166,-9.21140674657553,-8.64482032040747,-9.10868440696972
"Optn",0.127271001613175,0.436551879022152,0.000614172626443032,0.494438108215355,-8.75495681569386,-9.10587768433722,-9.8047090522295,-9.24939492390921
"BC050972",0.201060518511623,0.405489093081715,0.000621559757531198,0.780520511527527,-10.0318346271781,-9.96149191381364,-9.34750319950327,-9.25131411565061
